Township,Deeded_Acreage,Total_sale_Price,Year_Built,HEATED_AREA,DESIGN_STYLE,BATH,Story_Height,PHYSICAL_CITY,PHYSICAL_ZIP_CODE,year,month,Quarter
7,0.08,190000,2002,1834,C,D,C,RALEIGH,27615.0,2002,6,2
7,0.07,229500,2003,2130,C,D,C,RALEIGH,27615.0,2006,11,4
7,0.05,232000,2003,2507,C,D,C,RALEIGH,27615.0,2006,5,2
7,0.04,191500,2004,1944,C,D,C,RALEIGH,27615.0,2006,6,2
7,0.05,214500,2006,1728,C,D,I,RALEIGH,27615.0,2006,7,3
7,0.06,226000,2005,1776,C,D,B,RALEIGH,27615.0,2006,3,1
7,0.05,194500,2005,1702,C,D,C,RALEIGH,27615.0,2006,5,2
7,0.05,221000,2005,1530,C,D,B,RALEIGH,27615.0,2006,4,2
7,0.04,150500,2002,1965,C,D,C,RALEIGH,27615.0,2009,5,2
7,0.04,187500,2002,1944,C,D,C,RALEIGH,27615.0,2003,7,3
7,0.05,211000,2005,1449,C,D,B,RALEIGH,27615.0,2006,7,3
7,0.07,236000,2006,2022,C,D,I,RALEIGH,27615.0,2006,10,4
7,0.05,220500,2006,1780,C,D,I,RALEIGH,27615.0,2006,9,3
7,0.05,227000,2006,1922,C,D,I,RALEIGH,27615.0,2006,11,4
7,0.06,251500,2006,2113,C,D,I,RALEIGH,27615.0,2006,10,4
7,0.06,263500,2007,1864,C,D,B,RALEIGH,27615.0,2007,6,2
7,0.05,224000,2007,1471,C,D,B,RALEIGH,27615.0,2009,12,4
7,0.06,249000,2007,1840,C,D,B,RALEIGH,27615.0,2007,4,2
17,0.18,179000,2002,1945,A,D,C,RALEIGH,27616.0,2008,3,1
17,0.24,156000,2002,1814,A,D,C,RALEIGH,27616.0,2002,6,2
17,0.17,140000,2002,1332,A,D,B,RALEIGH,27616.0,2002,11,4
17,0.33,157000,2002,1839,A,D,C,RALEIGH,27616.0,2004,11,4
17,0.21,145500,2002,1772,A,D,C,RALEIGH,27616.0,2002,6,2
16,0.28,367000,2004,3468,A,D,B,GARNER,27529.0,2004,11,4
16,0.28,268000,2002,2320,A,E,A,GARNER,27529.0,2002,10,4
16,0.32,331500,2004,2888,A,E,B,GARNER,27529.0,2005,8,3
16,0.29,335000,2003,2936,A,C,A,GARNER,27529.0,2003,9,3
16,0.3,366000,2007,2353,A,E,A,GARNER,27529.0,2007,12,4
16,0.28,364000,2007,2927,A,D,J,GARNER,27529.0,2008,6,2
16,0.33,365000,2005,3187,A,D,I,GARNER,27529.0,2006,6,2
16,0.33,318000,2006,2192,A,C,A,GARNER,27529.0,2008,5,2
16,0.38,367000,2003,3800,A,F,C,GARNER,27529.0,2006,1,1
16,0.41,447500,2005,3981,A,C,I,GARNER,27529.0,2005,7,3
16,0.39,413500,2006,3504,A,F,A,GARNER,27529.0,2006,8,3
16,0.37,431000,2005,3891,A,F,C,GARNER,27529.0,2005,10,4
16,0.3,372000,2007,2786,A,E,C,GARNER,27529.0,2007,4,2
16,0.32,357000,2006,2460,A,E,A,GARNER,27529.0,2006,10,4
16,0.56,321500,2003,2622,A,C,A,GARNER,27529.0,2004,1,1
16,0.28,303000,2005,2351,A,E,A,GARNER,27529.0,2005,6,2
16,0.29,335000,2004,3154,A,F,B,GARNER,27529.0,2004,4,2
16,0.29,308000,2004,2535,A,D,A,GARNER,27529.0,2004,12,4
16,0.33,286000,2002,2680,A,C,A,GARNER,27529.0,2002,7,3
16,0.28,335000,2004,2906,A,F,A,GARNER,27529.0,2004,8,3
16,0.28,342500,2005,3183,A,D,C,GARNER,27529.0,2006,6,2
16,0.4,298000,2002,3284,A,D,C,GARNER,27529.0,2002,9,3
16,0.33,277000,2003,2368,A,C,A,GARNER,27529.0,2004,2,1
16,0.33,334000,2004,3129,A,D,J,GARNER,27529.0,2004,7,3
16,0.3,394000,2007,3025,A,E,J,GARNER,27529.0,2007,12,4
16,0.35,288000,2003,2579,A,D,B,GARNER,27529.0,2003,5,2
16,0.31,378500,2005,3148,A,F,B,GARNER,27529.0,2005,10,4
16,0.42,325000,2007,3061,A,E,B,GARNER,27529.0,2009,5,2
16,0.43,270000,2004,2376,A,C,A,GARNER,27529.0,2004,3,1
16,0.2,121500,2002,1606,A,C,A,RALEIGH,27610.0,2003,1,1
16,0.2,129500,2002,1794,A,C,A,RALEIGH,27610.0,2003,1,1
16,0.21,120000,2002,1606,A,C,A,RALEIGH,27610.0,2003,1,1
16,0.2,136000,2003,1816,A,D,C,RALEIGH,27610.0,2003,2,1
16,0.21,149000,2002,2562,A,D,C,RALEIGH,27610.0,2002,9,3
16,0.2,148000,2002,2562,A,D,C,RALEIGH,27610.0,2002,9,3
16,0.22,151000,2002,2397,A,D,C,RALEIGH,27610.0,2002,7,3
16,0.2,151500,2002,2428,A,D,C,RALEIGH,27610.0,2002,8,3
16,0.2,150000,2002,2428,A,D,C,RALEIGH,27610.0,2002,7,3
16,0.21,153500,2002,2428,A,D,C,RALEIGH,27610.0,2002,11,4
16,0.3,173500,2002,2312,A,D,C,RALEIGH,27610.0,2006,10,4
16,0.22,138500,2003,2288,A,D,C,RALEIGH,27610.0,2003,4,2
16,0.21,175000,2002,2428,A,D,C,RALEIGH,27610.0,2005,7,3
16,0.21,159500,2003,2428,A,D,C,RALEIGH,27610.0,2003,2,1
15,0.78,265000,2003,2535,A,D,I,GARNER,27529.0,2004,4,2
15,1.18,238000,2002,2083,A,D,A,GARNER,27529.0,2002,11,4
15,0.7,270000,2003,2833,A,D,I,GARNER,27529.0,2004,6,2
12,1.97,213500,2003,2143,A,C,B,WILLOW SPRING,27592.0,2003,10,4
12,1.11,181000,2002,2046,A,D,B,WILLOW SPRING,27592.0,2002,9,3
12,0.53,215000,2002,2257,A,D,B,WILLOW SPRING,27592.0,2003,9,3
12,1.83,260000,2002,2390,A,C,A,WILLOW SPRING,27592.0,2006,11,4
12,1.49,202000,2003,2311,A,D,B,WILLOW SPRING,27592.0,2003,4,2
12,1.01,191000,2002,1942,A,C,A,WILLOW SPRING,27592.0,2002,10,4
12,1.35,217000,2003,2283,A,D,B,WILLOW SPRING,27592.0,2003,8,3
12,1.34,204000,2003,2035,A,D,C,WILLOW SPRING,27592.0,2003,7,3
12,0.47,169500,2003,2608,A,E,B,WILLOW SPRING,27592.0,2003,9,3
12,0.47,199000,2003,2182,A,D,C,WILLOW SPRING,27592.0,2003,8,3
12,0.46,188000,2004,1837,A,D,A,WILLOW SPRING,27592.0,2004,9,3
12,0.47,186000,2003,2086,A,D,I,WILLOW SPRING,27592.0,2004,5,2
12,0.81,241000,2003,2221,A,D,B,WILLOW SPRING,27592.0,2004,11,4
12,0.46,175000,2002,2182,A,D,C,WILLOW SPRING,27592.0,2003,9,3
12,0.46,178000,2002,1891,A,C,A,WILLOW SPRING,27592.0,2003,3,1
12,0.71,170000,2002,2162,A,D,C,WILLOW SPRING,27592.0,2002,9,3
12,0.59,181500,2002,2090,A,D,B,WILLOW SPRING,27592.0,2003,5,2
12,0.46,180000,2002,1639,A,C,A,WILLOW SPRING,27592.0,2005,7,3
12,0.47,285000,2003,2589,A,D,C,WILLOW SPRING,27592.0,2006,11,4
12,0.47,195000,2003,2409,A,D,B,WILLOW SPRING,27592.0,2003,10,4
12,0.47,148500,2003,1568,A,D,A,WILLOW SPRING,27592.0,2003,9,3
12,0.52,175000,2003,1914,A,D,B,WILLOW SPRING,27592.0,2003,7,3
12,1.9,291000,2003,2260,A,D,B,WILLOW SPRING,27592.0,2008,12,4
12,1.67,197000,2003,2176,A,D,C,WILLOW SPRING,27592.0,2003,3,1
12,0.52,190000,2004,1891,A,D,I,WILLOW SPRING,27592.0,2004,5,2
12,0.58,194000,2003,2341,A,D,I,WILLOW SPRING,27592.0,2003,12,4
12,0.6,164000,2003,1630,A,D,A,WILLOW SPRING,27592.0,2003,7,3
6,0.38,348000,2002,3307,A,D,C,HOLLY SPRINGS,27540.0,2007,5,2
6,0.38,239500,2002,3128,A,D,C,HOLLY SPRINGS,27540.0,2002,7,3
6,0.3,211000,2003,2391,A,D,C,HOLLY SPRINGS,27540.0,2003,10,4
6,0.21,242000,2002,2544,A,D,C,HOLLY SPRINGS,27540.0,2007,11,4
6,0.27,288000,2005,2706,A,D,I,HOLLY SPRINGS,27540.0,2005,6,2
5,0.07,202500,2001,1768,C,D,C,CARY,27519.0,2002,6,2
5,0.09,211000,2001,1904,C,D,C,CARY,27519.0,2002,3,1
5,0.11,245000,2002,2166,C,D,K,CARY,27519.0,2002,3,1
5,0.11,180000,2002,2028,C,D,K,CARY,27519.0,2003,4,2
5,0.11,255000,2002,2324,C,D,I,CARY,27519.0,2005,9,3
16,0.29,180000,2003,1888,A,D,C,GARNER,27529.0,2007,8,3
16,0.32,136000,2003,1612,A,D,C,GARNER,27529.0,2004,2,1
16,0.35,160000,2002,1899,A,D,C,GARNER,27529.0,2002,11,4
16,0.34,159000,2003,1991,A,D,C,GARNER,27529.0,2003,11,4
16,0.28,158000,2003,2018,A,D,C,GARNER,27529.0,2003,6,2
16,0.31,182500,2002,1732,A,D,A,GARNER,27529.0,2002,10,4
16,0.3,159000,2003,2100,A,D,C,GARNER,27529.0,2003,6,2
16,0.32,169000,2003,2153,A,D,C,GARNER,27529.0,2003,5,2
16,0.33,175500,2003,2030,A,D,B,GARNER,27529.0,2003,6,2
16,0.3,161500,2003,2044,A,D,C,GARNER,27529.0,2003,9,3
16,0.35,151000,2002,1899,A,D,C,GARNER,27529.0,2003,1,1
16,0.34,180000,2002,2005,A,D,C,GARNER,27529.0,2005,5,2
16,0.28,146000,2003,1826,A,D,C,GARNER,27529.0,2003,12,4
16,0.28,159000,2003,2064,A,D,C,GARNER,27529.0,2003,7,3
16,0.3,214000,2002,2153,A,D,C,GARNER,27529.0,2009,6,2
16,0.29,156000,2003,2018,A,D,C,GARNER,27529.0,2003,5,2
16,0.38,187000,2002,2018,A,D,C,GARNER,27529.0,2007,6,2
16,0.28,169500,2003,2019,A,B,A,GARNER,27529.0,2003,9,3
16,0.33,166000,2002,1950,A,D,C,GARNER,27529.0,2007,10,4
16,0.4,210500,2003,2153,A,D,C,GARNER,27529.0,2009,11,4
16,0.31,170000,2002,2153,A,D,C,GARNER,27529.0,2002,9,3
3,0.17,220500,2002,3440,A,D,C,APEX,27502.0,2002,12,4
3,0.15,182000,2003,2348,A,D,C,APEX,27502.0,2003,8,3
3,0.19,221000,2002,3128,A,D,C,APEX,27502.0,2002,12,4
3,0.22,238500,2002,3584,A,D,C,APEX,27502.0,2002,10,4
3,0.19,220500,2002,3076,A,D,C,APEX,27502.0,2002,11,4
3,0.17,211000,2002,2640,A,D,C,APEX,27502.0,2002,8,3
3,0.22,237000,2002,2348,A,D,C,APEX,27502.0,2006,4,2
3,0.27,256000,2002,3584,A,D,C,APEX,27502.0,2002,5,2
3,0.26,281000,2002,3088,A,D,C,APEX,27502.0,2005,6,2
3,0.23,279000,2002,3128,A,D,C,APEX,27502.0,2005,10,4
3,0.21,254500,2002,3556,A,D,C,APEX,27502.0,2002,6,2
3,0.2,230500,2004,3400,A,D,C,APEX,27502.0,2004,6,2
3,0.21,295000,2003,3116,A,D,C,APEX,27502.0,2008,4,2
3,0.2,210000,2002,3128,A,D,C,APEX,27502.0,2002,8,3
3,0.21,237000,2002,2692,A,D,C,APEX,27502.0,2004,10,4
3,0.23,234000,2002,3466,A,D,C,APEX,27502.0,2002,6,2
3,0.18,272500,2002,3116,A,D,C,APEX,27502.0,2005,9,3
3,0.2,225000,2002,2200,A,D,C,APEX,27502.0,2005,9,3
5,0.15,175500,2002,1639,A,C,A,MORRISVILLE,27560.0,2002,8,3
5,0.14,185000,2002,1276,A,C,A,MORRISVILLE,27560.0,2008,7,3
5,0.18,152500,2002,1324,A,C,A,MORRISVILLE,27560.0,2002,11,4
5,0.23,169500,2002,1546,A,C,A,MORRISVILLE,27560.0,2002,10,4
5,0.08,358500,2002,3109,C,D,I,RALEIGH,27617.0,2002,8,3
15,0.58,130000,2002,1227,A,C,A,RALEIGH,27603.0,2008,1,1
15,0.55,101000,2002,1188,A,C,A,RALEIGH,27603.0,2002,12,4
15,0.52,107000,2002,1146,A,C,A,RALEIGH,27603.0,2003,3,1
15,0.5,103000,2002,1200,A,C,A,RALEIGH,27603.0,2002,4,2
15,0.46,101000,2002,1130,A,C,A,RALEIGH,27603.0,2003,1,1
15,0.46,111500,2002,1213,A,C,A,RALEIGH,27603.0,2002,11,4
15,0.46,113000,2002,1276,A,C,A,RALEIGH,27603.0,2002,5,2
15,0.46,109000,2002,1264,A,C,A,RALEIGH,27603.0,2002,4,2
15,0.73,103000,2002,1213,A,C,A,RALEIGH,27603.0,2003,3,1
15,0.52,105500,2002,1422,A,C,A,RALEIGH,27603.0,2002,11,4
15,0.49,115000,2002,1387,A,C,A,RALEIGH,27603.0,2004,9,3
15,0.5,121000,2002,1146,A,C,A,RALEIGH,27603.0,2008,4,2
15,0.59,108500,2002,1222,A,C,A,RALEIGH,27603.0,2003,2,1
15,0.49,113000,2002,1222,A,C,A,RALEIGH,27603.0,2002,6,2
15,0.48,120000,2002,1188,A,C,A,RALEIGH,27603.0,2006,8,3
15,0.52,108000,2002,1222,A,C,A,GARNER,27529.0,2002,5,2
15,0.46,117500,2002,1188,A,C,A,RALEIGH,27603.0,2005,10,4
15,0.46,109000,2002,1197,A,C,A,RALEIGH,27603.0,2002,9,3
15,0.46,100000,2002,1106,A,C,A,RALEIGH,27603.0,2003,1,1
15,0.46,104000,2002,1182,A,C,A,RALEIGH,27603.0,2002,9,3
15,0.46,111500,2002,1260,A,C,A,RALEIGH,27603.0,2002,5,2
19,0.08,222500,2001,2071,C,D,B,WAKE FOREST,27587.0,2003,8,3
19,0.09,240000,2002,2191,C,D,B,WAKE FOREST,27587.0,2002,8,3
19,0.08,230000,2002,2191,C,D,B,WAKE FOREST,27587.0,2003,7,3
19,0.46,166500,2002,2560,A,D,C,ROLESVILLE,27571.0,2002,12,4
19,0.58,160000,2002,2112,A,D,C,ROLESVILLE,27571.0,2002,7,3
19,0.49,182000,2003,2736,A,D,C,ROLESVILLE,27571.0,2003,3,1
19,0.46,156000,2002,2363,A,D,I,ROLESVILLE,27571.0,2003,1,1
19,0.46,160000,2002,2152,A,D,C,ROLESVILLE,27571.0,2003,10,4
19,0.48,179500,2002,2736,A,D,C,ROLESVILLE,27571.0,2002,10,4
19,0.18,174500,2003,1954,A,D,C,RALEIGH,27616.0,2006,9,3
19,0.23,130500,2002,1323,A,C,A,RALEIGH,27616.0,2002,8,3
19,0.2,122000,2002,1110,A,C,A,RALEIGH,27616.0,2004,9,3
19,0.15,109000,2002,1050,A,C,A,RALEIGH,27616.0,2002,9,3
19,0.15,124500,2002,1180,A,C,A,RALEIGH,27616.0,2002,11,4
19,0.15,123000,2002,1278,A,C,A,RALEIGH,27616.0,2002,10,4
19,0.15,133000,2002,1605,A,C,A,RALEIGH,27616.0,2003,2,1
5,0.04,162500,2002,1984,C,D,C,MORRISVILLE,27560.0,2003,3,1
5,0.06,163000,2002,2079,C,D,C,MORRISVILLE,27560.0,2003,6,2
5,0.04,150500,2002,1890,C,D,C,MORRISVILLE,27560.0,2002,7,3
5,0.04,168000,2002,1984,C,D,C,MORRISVILLE,27560.0,2006,4,2
5,0.04,150000,2002,2079,C,D,C,MORRISVILLE,27560.0,2002,7,3
5,0.05,152000,2002,2079,C,D,C,MORRISVILLE,27560.0,2002,8,3
5,0.04,171000,2002,1984,C,D,C,MORRISVILLE,27560.0,2006,6,2
5,0.05,149000,2002,2079,C,D,C,MORRISVILLE,27560.0,2002,7,3
5,0.04,157000,2002,1890,C,D,C,MORRISVILLE,27560.0,2003,2,1
5,0.04,115500,2002,1890,C,D,C,MORRISVILLE,27560.0,2003,5,2
5,0.04,180500,2002,1984,C,D,C,MORRISVILLE,27560.0,2008,5,2
5,0.04,146000,2002,1984,C,D,C,MORRISVILLE,27560.0,2003,3,1
5,0.06,171000,2002,2079,C,D,C,MORRISVILLE,27560.0,2009,9,3
5,0.06,149000,2002,1984,C,D,C,MORRISVILLE,27560.0,2003,8,3
12,0.24,188000,2002,2306,A,D,I,FUQUAY VARINA,27526.0,2002,12,4
12,0.33,263000,2002,2881,A,D,B,FUQUAY VARINA,27526.0,2005,7,3
12,0.28,198000,2003,2230,A,D,I,FUQUAY VARINA,27526.0,2003,12,4
12,0.26,286000,2003,2696,A,D,C,FUQUAY VARINA,27526.0,2007,1,1
12,0.26,297000,2003,2486,A,D,A,FUQUAY VARINA,27526.0,2007,7,3
12,0.23,210500,2002,2848,A,E,C,FUQUAY VARINA,27526.0,2002,9,3
12,0.23,230000,2003,2541,A,D,C,FUQUAY VARINA,27526.0,2003,6,2
12,0.23,228000,2003,2721,A,D,B,FUQUAY VARINA,27526.0,2003,10,4
12,0.24,233000,2002,2652,A,D,C,FUQUAY VARINA,27526.0,2005,9,3
12,0.25,218000,2003,2744,A,D,C,FUQUAY VARINA,27526.0,2003,6,2
12,0.24,218000,2004,2063,A,D,B,FUQUAY VARINA,27526.0,2004,5,2
12,0.24,232000,2004,2664,A,D,B,FUQUAY VARINA,27526.0,2004,3,1
12,0.24,217000,2003,2831,A,D,C,FUQUAY VARINA,27526.0,2003,4,2
12,0.24,227500,2003,2487,A,D,C,FUQUAY VARINA,27526.0,2004,11,4
12,0.25,235500,2002,2723,A,E,C,FUQUAY VARINA,27526.0,2002,5,2
12,0.25,263000,2002,2848,A,E,C,FUQUAY VARINA,27526.0,2005,8,3
5,0.06,170500,2002,1632,C,D,I,MORRISVILLE,27560.0,2006,5,2
5,0.07,143500,2002,1443,C,D,B,MORRISVILLE,27560.0,2004,7,3
17,0.12,140500,2003,1545,A,D,I,RALEIGH,27610.0,2004,10,4
17,0.12,119000,2002,1132,A,C,A,RALEIGH,27610.0,2009,11,4
17,0.09,106000,2002,1082,A,C,A,RALEIGH,27610.0,2009,12,4
17,0.08,108000,2003,1404,A,D,C,RALEIGH,27610.0,2009,6,2
17,0.15,142000,2003,1652,A,D,C,RALEIGH,27610.0,2004,2,1
17,0.13,106000,2003,1124,A,C,A,RALEIGH,27610.0,2008,2,1
17,0.13,128000,2003,1404,A,D,C,RALEIGH,27610.0,2003,11,4
17,0.11,126500,2003,1512,A,D,C,RALEIGH,27610.0,2003,10,4
17,0.1,110000,2002,1245,A,D,I,RALEIGH,27610.0,2002,12,4
17,0.09,115000,2003,1345,A,D,I,RALEIGH,27610.0,2003,7,3
17,0.09,110000,2003,1345,A,D,I,RALEIGH,27610.0,2003,12,4
17,0.09,100000,2002,1130,A,C,C,RALEIGH,27610.0,2003,5,2
17,0.09,112000,2003,1294,A,D,I,RALEIGH,27610.0,2004,2,1
17,0.13,109000,2002,1132,A,C,A,RALEIGH,27610.0,2002,11,4
17,0.15,109000,2004,1130,A,D,C,RALEIGH,27610.0,2004,4,2
17,0.11,103500,2004,1130,A,D,C,RALEIGH,27610.0,2005,5,2
17,0.1,102000,2002,1053,A,C,A,RALEIGH,27610.0,2003,1,1
17,0.1,100000,2002,1102,A,C,A,RALEIGH,27610.0,2003,9,3
17,0.1,106000,2004,1048,A,C,A,RALEIGH,27610.0,2004,6,2
17,0.1,95000,2004,1048,A,C,A,RALEIGH,27610.0,2009,7,3
17,0.1,113000,2004,1130,A,D,C,RALEIGH,27610.0,2005,3,1
17,0.1,113000,2004,1130,A,D,C,RALEIGH,27610.0,2005,4,2
17,0.1,111500,2003,1048,A,C,A,RALEIGH,27610.0,2006,3,1
17,0.1,107000,2003,1130,A,D,C,RALEIGH,27610.0,2003,12,4
17,0.1,100000,2002,1053,A,C,A,RALEIGH,27610.0,2003,3,1
17,0.1,102000,2002,1098,A,C,A,RALEIGH,27610.0,2003,8,3
17,0.1,84000,2002,1114,A,C,A,RALEIGH,27610.0,2008,11,4
17,0.1,102000,2002,1063,A,C,A,RALEIGH,27610.0,2003,1,1
17,0.1,100000,2002,1118,A,C,A,RALEIGH,27610.0,2003,7,3
17,0.11,124500,2002,1114,A,C,A,RALEIGH,27610.0,2008,3,1
15,0.28,344000,2002,2519,A,F,C,RALEIGH,27603.0,2002,9,3
15,0.32,350000,2002,2902,A,F,C,RALEIGH,27603.0,2004,12,4
15,0.28,345000,2002,2647,A,D,K,RALEIGH,27603.0,2007,8,3
15,0.27,393000,2002,3003,A,D,C,RALEIGH,27603.0,2007,6,2
15,0.27,387000,2003,2918,A,E,B,RALEIGH,27603.0,2004,2,1
18,0.94,490000,2002,3344,A,F,C,RALEIGH,27606.0,2004,11,4
19,0.27,171500,2003,1824,A,D,C,RALEIGH,27616.0,2005,7,3
19,0.27,169500,2002,1824,A,D,C,RALEIGH,27616.0,2002,11,4
19,0.28,163500,2002,1824,A,D,C,RALEIGH,27616.0,2002,8,3
19,0.21,153000,2003,1452,A,D,C,RALEIGH,27616.0,2003,6,2
19,0.47,143500,2002,1404,A,D,C,RALEIGH,27616.0,2002,7,3
17,0.05,137000,2002,1743,C,E,A,RALEIGH,27616.0,2005,3,1
17,0.04,130000,2002,1743,C,E,A,RALEIGH,27616.0,2003,6,2
17,0.04,136000,2002,1743,C,E,A,RALEIGH,27616.0,2005,8,3
17,0.04,136000,2002,1743,C,E,A,RALEIGH,27616.0,2006,4,2
17,0.04,145500,2006,2019,C,D,A,RALEIGH,27616.0,2006,2,1
13,0.08,161000,2002,1440,A,D,C,RALEIGH,27614.0,2007,5,2
13,0.08,144000,2003,1440,A,D,C,RALEIGH,27614.0,2003,7,3
13,0.08,129500,2002,1380,A,D,C,RALEIGH,27614.0,2003,7,3
13,0.08,137000,2002,1440,A,D,C,RALEIGH,27614.0,2002,7,3
13,0.08,92250,2002,1113,A,C,A,RALEIGH,27614.0,2002,10,4
13,0.16,132000,2002,1458,A,D,C,RALEIGH,27614.0,2002,5,2
13,0.13,129500,2003,1380,A,D,C,RALEIGH,27614.0,2003,4,2
13,0.1,147500,2003,1749,A,D,C,RALEIGH,27614.0,2003,6,2
13,0.08,122500,2002,1113,A,C,A,RALEIGH,27614.0,2002,9,3
13,0.08,140500,2002,1436,A,D,C,RALEIGH,27614.0,2002,6,2
7,0.04,196000,2001,1916,C,F,C,RALEIGH,27612.0,2002,9,3
7,0.09,243000,2001,1848,C,D,C,RALEIGH,27612.0,2008,5,2
7,0.06,214000,2001,1912,C,D,C,RALEIGH,27612.0,2002,3,1
7,0.05,217500,2001,1956,C,D,C,RALEIGH,27612.0,2006,5,2
7,0.05,211500,2001,2299,C,D,C,RALEIGH,27612.0,2005,4,2
13,0.2,246000,2002,2647,A,E,B,RALEIGH,27616.0,2002,8,3
13,0.2,238500,2003,2806,A,D,C,RALEIGH,27616.0,2003,6,2
13,0.2,252500,2002,2779,A,D,C,RALEIGH,27616.0,2003,3,1
13,0.2,232000,2002,2262,A,D,I,RALEIGH,27616.0,2003,2,1
13,0.2,287000,2002,2659,A,D,B,RALEIGH,27616.0,2006,5,2
19,0.19,154000,2002,2254,A,D,C,RALEIGH,27616.0,2002,9,3
19,0.19,135000,2004,1440,A,D,C,RALEIGH,27616.0,2004,10,4
19,0.19,147000,2003,1776,A,D,C,RALEIGH,27616.0,2003,11,4
17,0.19,137500,2003,1776,A,D,C,RALEIGH,27616.0,2003,3,1
19,0.2,155500,2002,2254,A,D,C,RALEIGH,27616.0,2008,10,4
19,0.2,184500,2002,2950,A,E,C,RALEIGH,27616.0,2002,10,4
19,0.21,176500,2002,2950,A,E,C,RALEIGH,27616.0,2002,9,3
19,0.22,167000,2002,2400,A,D,C,RALEIGH,27616.0,2008,2,1
17,0.16,155000,2003,2332,A,D,C,RALEIGH,27616.0,2009,7,3
19,0.16,136000,2003,1776,A,D,C,RALEIGH,27616.0,2003,5,2
17,0.16,124500,2002,1540,A,D,C,RALEIGH,27616.0,2002,9,3
19,0.29,199000,2002,1944,A,C,A,WAKE FOREST,27587.0,2002,11,4
19,0.27,207000,2003,1980,A,D,C,WAKE FOREST,27587.0,2005,3,1
19,0.37,239000,2003,2390,A,D,I,WAKE FOREST,27587.0,2003,11,4
19,0.29,255000,2003,2300,A,D,C,WAKE FOREST,27587.0,2009,7,3
19,0.38,245500,2004,2450,A,E,I,WAKE FOREST,27587.0,2004,5,2
19,0.73,267000,2004,2542,A,D,I,WAKE FOREST,27587.0,2004,4,2
19,0.27,222000,2004,2457,A,E,I,WAKE FOREST,27587.0,2004,6,2
19,0.27,249000,2002,2259,A,D,C,WAKE FOREST,27587.0,2006,7,3
19,0.26,219000,2004,1965,A,C,A,WAKE FOREST,27587.0,2004,7,3
19,0.09,178000,2002,1869,C,D,I,WAKE FOREST,27587.0,2002,5,2
19,0.09,174000,2002,1869,C,D,I,WAKE FOREST,27587.0,2002,11,4
19,0.14,187000,2002,1926,C,D,B,WAKE FOREST,27587.0,2002,6,2
11,0.1,374500,2002,2518,C,D,B,RALEIGH,27612.0,2006,1,1
11,0.08,279000,2002,2486,C,D,C,RALEIGH,27612.0,2002,6,2
11,0.1,317500,2001,2512,C,D,B,RALEIGH,27612.0,2005,5,2
12,0.29,308000,2005,2936,A,D,A,APEX,27539.0,2005,7,3
12,0.29,210000,2003,1934,A,C,A,APEX,27539.0,2003,6,2
12,0.29,236500,2003,2756,A,D,C,APEX,27539.0,2004,5,2
12,0.39,267000,2003,3753,A,F,I,APEX,27539.0,2003,4,2
12,0.48,301000,2003,3038,A,D,B,APEX,27539.0,2009,9,3
12,0.23,270000,2003,2622,A,D,C,APEX,27539.0,2008,8,3
12,0.26,265000,2005,2968,A,D,C,APEX,27539.0,2005,8,3
12,0.22,267000,2004,3102,A,D,B,APEX,27539.0,2005,1,1
12,0.25,222000,2002,2492,A,C,C,APEX,27539.0,2002,12,4
12,0.26,223000,2003,2680,A,D,C,APEX,27539.0,2004,3,1
12,0.25,257000,2003,3276,A,D,B,APEX,27539.0,2004,9,3
12,0.26,300000,2004,3691,A,D,B,APEX,27539.0,2006,9,3
12,0.37,238000,2003,2888,A,E,C,APEX,27539.0,2003,12,4
12,0.41,255000,2003,2412,A,D,A,APEX,27539.0,2007,7,3
9,0.3,108500,2002,1060,A,C,A,ZEBULON,27597.0,2002,8,3
12,0.3,246500,2003,2976,A,D,C,FUQUAY VARINA,27526.0,2004,2,1
12,0.29,236500,2003,2857,A,D,C,FUQUAY VARINA,27526.0,2003,9,3
12,0.23,198500,2002,2315,A,D,L,FUQUAY VARINA,27526.0,2002,10,4
12,0.25,207000,2003,2020,A,D,C,FUQUAY VARINA,27526.0,2005,12,4
12,0.26,168500,2002,2281,A,D,C,FUQUAY VARINA,27526.0,2002,12,4
12,0.29,207000,2003,2566,A,D,C,FUQUAY VARINA,27526.0,2003,1,1
12,0.37,182500,2003,1948,A,D,C,FUQUAY VARINA,27526.0,2003,3,1
12,0.37,200000,2003,2400,A,D,C,FUQUAY VARINA,27526.0,2004,7,3
12,0.56,235500,2003,2064,A,D,C,FUQUAY VARINA,27526.0,2007,9,3
13,0.05,230000,2002,1982,C,D,A,RALEIGH,27614.0,2008,5,2
13,0.06,162000,2002,1726,C,C,A,RALEIGH,27614.0,2002,12,4
19,0.04,263500,2002,2134,C,D,C,RALEIGH,27614.0,2009,7,3
19,0.07,289000,2002,2371,C,D,C,RALEIGH,27614.0,2006,1,1
11,0.07,296000,2002,2552,C,D,C,RALEIGH,27612.0,2002,7,3
11,0.09,315000,2002,2518,C,D,B,RALEIGH,27612.0,2003,5,2
13,0.15,310000,2002,2549,A,D,C,RALEIGH,27614.0,2003,10,4
13,0.16,379000,2002,2822,A,D,C,RALEIGH,27614.0,2006,7,3
13,0.17,400000,2002,3079,A,F,C,RALEIGH,27614.0,2007,1,1
13,0.14,280000,2002,2365,A,D,C,RALEIGH,27614.0,2003,4,2
